transaction_id,user_id,amount,currency,merchant,location,timestamp
txn_00665,user_403,1635.1,USD,Online Gaming Co,NG,2026-01-03T17:55:14.710387
txn_00666,user_234,61.07,USD,Amazon,GB,2025-10-06T13:55:14.710390
txn_00667,user_386,67.55,USD,TravelHub,US,2025-12-18T01:55:14.710394
txn_00668,user_354,21.34,USD,Local Grocery,IN,2025-11-01T01:55:14.710397
txn_00669,user_233,41.28,USD,Uber,IN,2025-12-04T06:55:14.710400
txn_00670,user_498,93.46,USD,TravelHub,US,2025-11-17T14:55:14.710403
txn_00671,user_368,75.74,USD,Software Store,GB,2025-12-02T22:55:14.710406
txn_00672,user_269,31.77,USD,Electronics Hub,US,2025-12-02T19:55:14.710410
txn_00673,user_127,32.17,USD,Netflix,IN,2025-11-02T02:55:14.710414
txn_00674,user_327,91.42,USD,Electronics Hub,GB,2025-11-15T16:55:14.710417
txn_00675,user_459,795.33,USD,Online Gaming Co,CN,2026-01-04T22:55:14.710420
txn_00676,user_024,20.53,USD,Local Grocery,GB,2025-12-31T08:55:14.710423
txn_00677,user_084,724.1,USD,LuxuryStore,RU,2026-01-03T13:55:14.710426
txn_00678,user_275,93.86,USD,Spotify,US,2025-11-24T05:55:14.710430
txn_00679,user_195,1684.83,USD,Online Gaming Co,NG,2026-01-05T09:55:14.710433
txn_00680,user_418,63.23,USD,Local Grocery,IN,2025-12-20T19:55:14.710436
txn_00681,user_428,29.46,USD,Netflix,GB,2025-12-04T01:55:14.710440
txn_00682,user_443,82.71,USD,McDonalds,GB,2025-12-08T15:55:14.710443
txn_00683,user_395,3215.11,USD,LuxuryStore,BR,2026-01-03T18:55:14.710446
txn_00684,user_094,53.2,USD,Local Grocery,US,2025-12-26T11:55:14.710450
txn_00685,user_141,83.31,USD,Electronics Hub,GB,2025-11-11T03:55:14.710454
txn_00686,user_268,62.14,USD,Netflix,US,2025-12-10T16:55:14.710457
txn_00687,user_273,54.02,USD,Amazon,US,2025-12-31T21:55:14.710460
txn_00688,user_251,77.53,USD,Software Store,US,2025-10-07T00:55:14.710464
txn_00689,user_082,38.29,USD,Amazon,IN,2025-12-20T21:55:14.710467
txn_00690,user_394,44.05,USD,Amazon,IN,2025-11-03T02:55:14.710470
txn_00691,user_354,26.96,USD,Starbucks,GB,2025-11-18T02:55:14.710473
txn_00692,user_057,39.45,USD,Local Grocery,US,2025-11-07T04:55:14.710478
txn_00693,user_393,3413.14,USD,AdultWorld,BR,2026-01-04T02:55:14.710481
txn_00694,user_248,55.0,USD,TravelHub,IN,2025-11-08T17:55:14.710484
txn_00695,user_307,73.13,USD,Amazon,GB,2025-10-07T23:55:14.710487
txn_00696,user_048,71.3,USD,Starbucks,US,2026-01-04T06:55:14.710490
txn_00697,user_023,62.1,USD,McDonalds,US,2025-11-30T09:55:14.710495
txn_00698,user_310,45.48,USD,Starbucks,GB,2025-12-21T17:55:14.710498
txn_00699,user_104,87.28,USD,TravelHub,IN,2025-10-11T08:55:14.710501
txn_00700,user_291,47.1,USD,Electronics Hub,IN,2025-12-09T23:55:14.710504
txn_00701,user_426,51.03,USD,Spotify,GB,2025-11-06T20:55:14.710508
txn_00702,user_045,2873.32,USD,LuxuryStore,BR,2026-01-04T09:55:14.710511
txn_00703,user_063,84.02,USD,McDonalds,IN,2025-10-13T22:55:14.710514
txn_00704,user_447,67.83,USD,Software Store,IN,2026-01-04T00:55:14.710517
txn_00705,user_454,39.83,USD,Amazon,GB,2025-10-06T22:55:14.710520
txn_00706,user_052,16.68,USD,Starbucks,US,2025-12-29T09:55:14.710523
txn_00707,user_101,18.11,USD,Local Grocery,GB,2025-11-30T06:55:14.710527
txn_00708,user_243,32.47,USD,Local Grocery,GB,2025-12-07T05:55:14.710530
txn_00709,user_255,43.34,USD,TravelHub,GB,2025-10-12T22:55:14.710533
txn_00710,user_368,60.49,USD,Amazon,IN,2025-12-05T01:55:14.710536
txn_00711,user_309,78.23,USD,Netflix,GB,2025-11-18T11:55:14.710540
txn_00712,user_128,75.82,USD,Local Grocery,US,2025-10-31T03:55:14.710544
txn_00713,user_326,3297.78,USD,Online Gaming Co,NG,2026-01-05T06:55:14.710547
txn_00714,user_254,60.8,USD,McDonalds,IN,2025-12-12T21:55:14.710551
txn_00715,user_169,2607.2,USD,LuxuryStore,BR,2026-01-04T16:55:14.710554
txn_00716,user_137,84.02,USD,Software Store,US,2025-12-10T17:55:14.710557
txn_00717,user_050,74.22,USD,McDonalds,IN,2025-10-11T11:55:14.710560
txn_00718,user_388,36.12,USD,Local Grocery,US,2025-12-19T13:55:14.710563
txn_00719,user_362,72.49,USD,TravelHub,IN,2025-12-13T22:55:14.710569
txn_00720,user_335,86.31,USD,Netflix,IN,2025-10-20T14:55:14.710572
txn_00721,user_008,81.15,USD,Electronics Hub,IN,2025-12-13T17:55:14.710575
txn_00722,user_246,82.4,USD,McDonalds,IN,2026-01-03T04:55:14.710578
txn_00723,user_216,2875.94,USD,AdultWorld,NG,2026-01-04T09:55:14.710582
txn_00724,user_417,33.19,USD,McDonalds,GB,2025-10-17T20:55:14.710587
txn_00725,user_372,77.02,USD,McDonalds,GB,2025-12-25T08:55:14.710590
txn_00726,user_352,94.55,USD,Local Grocery,US,2025-11-28T21:55:14.710594
txn_00727,user_492,66.88,USD,Amazon,GB,2025-10-15T18:55:14.710597
txn_00728,user_300,87.9,USD,Spotify,IN,2025-12-16T22:55:14.710600
txn_00729,user_310,4516.14,USD,LuxuryStore,NG,2026-01-04T23:55:14.710605
txn_00730,user_469,67.9,USD,Software Store,IN,2025-11-05T12:55:14.710608
txn_00731,user_327,53.76,USD,Uber,GB,2025-10-21T22:55:14.710612
txn_00732,user_340,98.33,USD,Starbucks,GB,2025-12-31T03:55:14.710616
txn_00733,user_226,35.58,USD,Local Grocery,IN,2025-12-10T18:55:14.710619
txn_00734,user_102,70.65,USD,Amazon,GB,2025-10-19T08:55:14.710622
txn_00735,user_341,61.12,USD,Starbucks,IN,2025-10-11T09:55:14.710626
txn_00736,user_304,68.73,USD,Amazon,US,2025-12-26T00:55:14.710631
txn_00737,user_404,30.25,USD,Local Grocery,US,2025-11-03T13:55:14.710634
txn_00738,user_030,24.2,USD,TravelHub,GB,2025-11-24T11:55:14.710638
txn_00739,user_155,2790.79,USD,Online Gaming Co,NG,2026-01-05T09:55:14.710641
txn_00740,user_392,67.48,USD,Local Grocery,GB,2025-10-18T17:55:14.710644
txn_00741,user_118,45.64,USD,McDonalds,IN,2025-10-12T08:55:14.710648
txn_00742,user_268,97.22,USD,Amazon,GB,2025-12-27T11:55:14.710651
txn_00743,user_122,34.82,USD,TravelHub,GB,2025-11-30T11:55:14.710654
txn_00744,user_222,84.81,USD,Software Store,US,2025-11-13T17:55:14.710657
txn_00745,user_079,9.02,USD,McDonalds,GB,2025-11-03T10:55:14.710660
txn_00746,user_390,3980.76,USD,QuickLoans,RU,2026-01-05T05:55:14.710663
txn_00747,user_177,13.54,USD,Spotify,US,2025-11-23T05:55:14.710666
txn_00748,user_400,42.45,USD,TravelHub,IN,2025-12-23T07:55:14.710670
txn_00749,user_173,661.59,USD,LuxuryStore,RU,2026-01-03T21:55:14.710672
txn_00750,user_161,76.89,USD,Netflix,US,2025-11-25T10:55:14.710676
txn_00751,user_311,2906.46,USD,Exotic Jewelry,RU,2026-01-03T18:55:14.710680
txn_00752,user_041,48.35,USD,Netflix,US,2025-10-26T05:55:14.710683
txn_00753,user_235,59.61,USD,Electronics Hub,US,2025-10-09T11:55:14.710686
txn_00754,user_149,69.63,USD,Spotify,IN,2025-10-23T15:55:14.710690
txn_00755,user_379,76.76,USD,Software Store,IN,2025-12-30T00:55:14.710693
txn_00756,user_254,2574.84,USD,QuickLoans,NG,2026-01-04T09:55:14.710696
txn_00757,user_241,39.29,USD,Electronics Hub,IN,2025-11-01T15:55:14.710699
txn_00758,user_286,95.95,USD,TravelHub,IN,2025-12-04T06:55:14.710702
txn_00759,user_123,80.81,USD,Software Store,US,2025-11-04T17:55:14.710706
txn_00760,user_006,34.93,USD,Netflix,IN,2025-12-10T23:55:14.710709
txn_00761,user_418,20.83,USD,Local Grocery,GB,2025-11-14T18:55:14.710713
txn_00762,user_367,62.09,USD,TravelHub,US,2025-12-26T12:55:14.710716
txn_00763,user_222,24.4,USD,TravelHub,US,2025-10-23T13:55:14.710720
txn_00764,user_280,36.34,USD,McDonalds,IN,2025-12-23T15:55:14.710723
txn_00765,user_053,97.6,USD,Electronics Hub,IN,2025-12-25T22:55:14.710726
txn_00766,user_132,90.3,USD,McDonalds,IN,2025-10-18T21:55:14.710730
txn_00767,user_430,18.59,USD,Amazon,IN,2025-10-25T10:55:14.710733
txn_00768,user_359,63.56,USD,Local Grocery,US,2026-01-01T07:55:14.710736
txn_00769,user_474,22.77,USD,Uber,IN,2025-12-09T19:55:14.710739
txn_00770,user_063,70.06,USD,Starbucks,IN,2025-11-15T21:55:14.710744
txn_00771,user_033,66.26,USD,TravelHub,GB,2025-12-21T19:55:14.710747
txn_00772,user_092,92.34,USD,Local Grocery,IN,2025-12-29T00:55:14.710750
txn_00773,user_038,45.55,USD,Netflix,US,2025-10-23T03:55:14.710754
txn_00774,user_208,24.58,USD,Software Store,GB,2025-10-10T10:55:14.710757
txn_00775,user_398,9.63,USD,Netflix,US,2025-12-27T03:55:14.710760
txn_00776,user_367,46.21,USD,Spotify,IN,2025-12-26T16:55:14.710764
txn_00777,user_362,1123.59,USD,Exotic Jewelry,CN,2026-01-05T04:55:14.710767
txn_00778,user_402,1349.58,USD,Exotic Jewelry,BR,2026-01-04T05:55:14.710770
txn_00779,user_233,66.28,USD,Software Store,GB,2025-12-02T14:55:14.710773
txn_00780,user_158,71.58,USD,McDonalds,US,2025-12-18T04:55:14.710777
txn_00781,user_210,4644.53,USD,AdultWorld,RU,2026-01-04T19:55:14.710780
txn_00782,user_469,3466.61,USD,Exotic Jewelry,BR,2026-01-04T03:55:14.710783
txn_00783,user_352,64.53,USD,Amazon,US,2025-11-11T17:55:14.710786
txn_00784,user_494,24.4,USD,Electronics Hub,GB,2025-10-16T21:55:14.710789
txn_00785,user_092,69.81,USD,McDonalds,GB,2025-11-18T04:55:14.710792
txn_00786,user_383,77.46,USD,Local Grocery,IN,2025-10-29T16:55:14.710797
txn_00787,user_001,30.14,USD,Local Grocery,GB,2025-11-03T10:55:14.710800
txn_00788,user_292,16.94,USD,Netflix,GB,2025-11-07T12:55:14.710804
txn_00789,user_340,83.93,USD,Software Store,US,2025-12-08T17:55:14.710807
txn_00790,user_431,58.16,USD,Local Grocery,IN,2025-12-27T19:55:14.710811
txn_00791,user_123,15.09,USD,Amazon,GB,2025-11-28T09:55:14.710814
txn_00792,user_347,50.14,USD,Uber,IN,2025-11-20T20:55:14.710818
txn_00793,user_202,3113.38,USD,Online Gaming Co,CN,2026-01-04T18:55:14.710822
txn_00794,user_376,44.88,USD,Spotify,IN,2026-01-02T17:55:14.710826
txn_00795,user_030,1549.41,USD,QuickLoans,NG,2026-01-03T09:55:14.710829
txn_00796,user_348,22.85,USD,Amazon,US,2025-12-02T04:55:14.710832
txn_00797,user_172,31.91,USD,TravelHub,US,2025-10-29T21:55:14.710836
txn_00798,user_155,53.31,USD,Electronics Hub,IN,2025-10-18T15:55:14.710839
txn_00799,user_391,38.58,USD,Uber,US,2025-10-17T22:55:14.710842
txn_00800,user_437,74.57,USD,TravelHub,IN,2025-11-07T19:55:14.710846
txn_00801,user_022,24.48,USD,TravelHub,IN,2025-12-09T03:55:14.710849
txn_00802,user_460,33.5,USD,Starbucks,GB,2025-11-28T11:55:14.710852
txn_00803,user_137,90.55,USD,Local Grocery,IN,2025-10-18T11:55:14.710855
txn_00804,user_140,46.23,USD,Amazon,GB,2025-12-18T03:55:14.710859
txn_00805,user_009,74.17,USD,McDonalds,GB,2025-10-26T11:55:14.710862
txn_00806,user_357,45.3,USD,Amazon,IN,2025-11-22T22:55:14.710865
txn_00807,user_178,1404.8,USD,Exotic Jewelry,RU,2026-01-04T12:55:14.710868
txn_00808,user_152,92.0,USD,Uber,GB,2025-10-13T07:55:14.710871
txn_00809,user_331,30.36,USD,Local Grocery,IN,2025-12-27T04:55:14.710876
txn_00810,user_037,40.9,USD,Uber,IN,2026-01-02T16:55:14.710879
txn_00811,user_334,73.71,USD,Uber,US,2025-11-20T00:55:14.710882
txn_00812,user_048,3747.31,USD,QuickLoans,RU,2026-01-05T07:55:14.710885
txn_00813,user_064,52.0,USD,Uber,US,2025-11-08T17:55:14.710889
txn_00814,user_304,44.82,USD,Software Store,US,2025-11-24T15:55:14.710892
txn_00815,user_322,87.62,USD,Spotify,GB,2025-12-30T08:55:14.710895
txn_00816,user_385,7.58,USD,Local Grocery,GB,2026-01-02T02:55:14.710899
txn_00817,user_135,52.68,USD,Local Grocery,IN,2025-11-14T18:55:14.710902
txn_00818,user_230,11.16,USD,TravelHub,GB,2025-11-19T21:55:14.710905
txn_00819,user_093,25.03,USD,Local Grocery,US,2025-12-10T00:55:14.710908
txn_00820,user_375,70.18,USD,McDonalds,IN,2025-10-28T04:55:14.710912
txn_00821,user_293,20.42,USD,McDonalds,IN,2025-11-13T13:55:14.710915
txn_00822,user_009,13.29,USD,Software Store,GB,2025-11-29T23:55:14.710918
txn_00823,user_266,15.14,USD,Electronics Hub,GB,2025-11-27T08:55:14.710922
txn_00824,user_114,22.77,USD,Starbucks,US,2025-11-12T10:55:14.710925
txn_00825,user_051,3899.06,USD,LuxuryStore,NG,2026-01-04T19:55:14.710930
txn_00826,user_195,98.71,USD,McDonalds,GB,2025-12-21T03:55:14.710933
txn_00827,user_162,36.08,USD,TravelHub,IN,2025-12-13T19:55:14.710936
txn_00828,user_199,57.73,USD,McDonalds,IN,2025-10-29T12:55:14.710940
txn_00829,user_264,4083.9,USD,Online Gaming Co,RU,2026-01-04T16:55:14.710944
txn_00830,user_424,33.22,USD,TravelHub,US,2025-11-18T08:55:14.710947
txn_00831,user_426,51.77,USD,Uber,US,2025-11-09T15:55:14.710950
txn_00832,user_237,4003.33,USD,LuxuryStore,NG,2026-01-04T10:55:14.710953
txn_00833,user_157,84.37,USD,Local Grocery,GB,2025-11-07T21:55:14.710956
txn_00834,user_103,77.5,USD,Netflix,US,2025-11-28T22:55:14.710960
txn_00835,user_397,81.08,USD,Netflix,US,2025-11-01T21:55:14.710963
txn_00836,user_474,31.15,USD,Software Store,IN,2025-10-08T21:55:14.710966
txn_00837,user_484,27.92,USD,Starbucks,GB,2025-11-20T13:55:14.710970
txn_00838,user_103,31.04,USD,Netflix,US,2025-12-25T05:55:14.710974
txn_00839,user_103,73.77,USD,Electronics Hub,IN,2025-10-24T22:55:14.710977
txn_00840,user_228,43.42,USD,TravelHub,US,2025-12-21T05:55:14.710980
txn_00841,user_055,69.41,USD,McDonalds,GB,2025-10-29T11:55:14.710984
txn_00842,user_281,27.43,USD,Starbucks,US,2025-10-21T00:55:14.710987
txn_00843,user_341,12.03,USD,Starbucks,US,2025-12-20T03:55:14.710990
txn_00844,user_094,15.32,USD,Spotify,US,2026-01-01T07:55:14.710994
txn_00845,user_148,18.13,USD,McDonalds,IN,2025-12-23T05:55:14.710997
txn_00846,user_387,24.75,USD,Netflix,GB,2025-11-05T19:55:14.711000
txn_00847,user_195,18.71,USD,Uber,IN,2025-11-09T00:55:14.711003
txn_00848,user_426,4723.98,USD,QuickLoans,BR,2026-01-03T18:55:14.711008
txn_00849,user_495,3520.31,USD,AdultWorld,CN,2026-01-03T09:55:14.711011
txn_00850,user_333,16.33,USD,Software Store,US,2025-10-29T07:55:14.711016
txn_00851,user_321,11.94,USD,Amazon,GB,2025-11-18T13:55:14.711019
txn_00852,user_312,44.79,USD,Spotify,US,2025-10-24T16:55:14.711022
txn_00853,user_379,91.12,USD,Uber,GB,2025-10-19T21:55:14.711026
txn_00854,user_297,20.66,USD,McDonalds,IN,2025-11-12T10:55:14.711029
txn_00855,user_471,70.56,USD,Starbucks,IN,2025-12-23T18:55:14.711033
txn_00856,user_435,21.16,USD,Amazon,IN,2025-11-20T08:55:14.711037
txn_00857,user_486,67.09,USD,Amazon,GB,2025-10-07T15:55:14.711041
txn_00858,user_294,26.91,USD,Electronics Hub,GB,2025-12-31T12:55:14.711045
txn_00859,user_443,46.53,USD,Local Grocery,US,2025-10-30T06:55:14.711048
txn_00860,user_369,83.15,USD,Local Grocery,IN,2026-01-04T00:55:14.711051
txn_00861,user_438,23.75,USD,Starbucks,GB,2025-10-27T20:55:14.711056
txn_00862,user_265,68.32,USD,TravelHub,GB,2025-12-12T16:55:14.711059
txn_00863,user_384,49.48,USD,Software Store,IN,2025-11-24T02:55:14.711062
txn_00864,user_144,24.71,USD,Spotify,IN,2025-10-28T03:55:14.711066
txn_00865,user_389,7.67,USD,Amazon,US,2025-12-04T22:55:14.711069
txn_00866,user_256,855.97,USD,AdultWorld,RU,2026-01-04T12:55:14.711072
txn_00867,user_135,68.82,USD,Amazon,IN,2025-11-12T09:55:14.711075
txn_00868,user_327,82.68,USD,Netflix,GB,2025-11-08T14:55:14.711081
txn_00869,user_395,37.44,USD,Electronics Hub,IN,2025-11-08T10:55:14.711084
txn_00870,user_282,3256.05,USD,LuxuryStore,RU,2026-01-03T19:55:14.711087
txn_00871,user_284,77.85,USD,McDonalds,IN,2025-10-09T21:55:14.711091
txn_00872,user_284,94.16,USD,Spotify,GB,2025-11-02T08:55:14.711094
txn_00873,user_462,26.13,USD,TravelHub,GB,2025-12-18T22:55:14.711097
txn_00874,user_100,52.74,USD,Electronics Hub,IN,2025-12-24T00:55:14.711100
txn_00875,user_474,60.07,USD,Spotify,IN,2025-12-31T19:55:14.711103
txn_00876,user_327,29.64,USD,Starbucks,GB,2025-11-23T17:55:14.711107
txn_00877,user_184,56.66,USD,TravelHub,US,2026-01-01T04:55:14.711110
txn_00878,user_500,58.18,USD,TravelHub,US,2025-12-14T11:55:14.711113
txn_00879,user_281,27.17,USD,Amazon,GB,2025-10-30T09:55:14.711116
txn_00880,user_193,65.96,USD,Amazon,IN,2025-11-13T08:55:14.711120
txn_00881,user_384,69.84,USD,McDonalds,GB,2025-12-14T10:55:14.711123
txn_00882,user_334,72.13,USD,Amazon,IN,2025-12-17T03:55:14.711126
txn_00883,user_301,82.44,USD,Software Store,IN,2025-12-25T06:55:14.711129
txn_00884,user_453,2643.28,USD,LuxuryStore,BR,2026-01-03T10:55:14.711132
txn_00885,user_034,1238.64,USD,LuxuryStore,BR,2026-01-03T10:55:14.711135
txn_00886,user_214,14.79,USD,Netflix,GB,2025-10-29T16:55:14.711138
txn_00887,user_308,66.5,USD,TravelHub,GB,2025-12-31T02:55:14.711143
txn_00888,user_449,42.05,USD,Software Store,GB,2025-10-09T13:55:14.711148
txn_00889,user_046,32.5,USD,Local Grocery,US,2025-12-08T07:55:14.711152
txn_00890,user_283,75.62,USD,McDonalds,IN,2025-11-17T07:55:14.711155
txn_00891,user_395,2447.14,USD,QuickLoans,BR,2026-01-03T17:55:14.711158
txn_00892,user_087,66.38,USD,Netflix,IN,2025-11-11T05:55:14.711161
txn_00893,user_072,83.1,USD,McDonalds,IN,2026-01-01T08:55:14.711165
txn_00894,user_401,67.59,USD,Spotify,GB,2025-11-20T02:55:14.711168
txn_00895,user_258,86.04,USD,Spotify,IN,2026-01-02T04:55:14.711171
txn_00896,user_029,857.14,USD,AdultWorld,RU,2026-01-04T09:55:14.711174
txn_00897,user_069,10.75,USD,Electronics Hub,GB,2025-12-22T01:55:14.711177
txn_00898,user_423,46.15,USD,TravelHub,US,2025-12-20T01:55:14.711180
txn_00899,user_316,4227.13,USD,Online Gaming Co,BR,2026-01-05T04:55:14.711183
txn_00900,user_281,2021.73,USD,QuickLoans,BR,2026-01-04T14:55:14.711582
txn_00901,user_282,62.71,USD,Amazon,GB,2025-12-21T19:55:14.711588
txn_00902,user_278,26.05,USD,Software Store,IN,2025-11-30T08:55:14.711592
txn_00903,user_105,28.25,USD,Local Grocery,GB,2025-10-23T17:55:14.711596
txn_00904,user_434,8.53,USD,Starbucks,GB,2025-12-30T09:55:14.711599
txn_00905,user_180,23.32,USD,Spotify,GB,2025-12-27T06:55:14.711602
txn_00906,user_221,34.73,USD,Local Grocery,US,2025-10-07T12:55:14.711606
txn_00907,user_201,58.76,USD,Local Grocery,IN,2025-11-09T16:55:14.711609
txn_00908,user_027,18.7,USD,Electronics Hub,IN,2025-12-23T07:55:14.711612
txn_00909,user_280,10.77,USD,Local Grocery,IN,2025-11-22T04:55:14.711615
txn_00910,user_264,25.79,USD,Uber,GB,2025-11-08T11:55:14.711621
txn_00911,user_401,16.97,USD,Software Store,GB,2025-10-20T13:55:14.711625
txn_00912,user_451,39.31,USD,Amazon,US,2025-11-17T14:55:14.711628
txn_00913,user_202,4390.78,USD,QuickLoans,NG,2026-01-03T13:55:14.711631
txn_00914,user_343,49.92,USD,Amazon,IN,2025-11-01T02:55:14.711634
txn_00915,user_402,81.26,USD,Spotify,US,2025-10-19T08:55:14.711638
txn_00916,user_395,2701.76,USD,QuickLoans,CN,2026-01-05T02:55:14.711641
txn_00917,user_214,53.61,USD,Software Store,IN,2025-12-28T15:55:14.711644
txn_00918,user_409,2157.42,USD,QuickLoans,NG,2026-01-04T22:55:14.711647
txn_00919,user_265,5.89,USD,McDonalds,US,2025-11-18T20:55:14.711651
txn_00920,user_488,78.4,USD,Local Grocery,GB,2025-11-16T06:55:14.711654
txn_00921,user_381,59.9,USD,Amazon,US,2025-10-23T21:55:14.711657
txn_00922,user_440,40.01,USD,TravelHub,IN,2025-10-07T21:55:14.711660
txn_00923,user_138,64.86,USD,Electronics Hub,US,2025-11-08T02:55:14.711664
txn_00924,user_475,98.05,USD,Electronics Hub,GB,2025-10-11T20:55:14.711667
txn_00925,user_248,67.53,USD,Starbucks,GB,2025-11-12T11:55:14.711670
txn_00926,user_375,21.03,USD,Amazon,GB,2025-11-26T23:55:14.711674
txn_00927,user_002,69.02,USD,Software Store,GB,2025-11-27T16:55:14.711677
txn_00928,user_305,26.37,USD,Spotify,US,2025-12-05T15:55:14.711680
txn_00929,user_074,93.48,USD,Starbucks,US,2026-01-02T09:55:14.711685
txn_00930,user_101,17.52,USD,TravelHub,GB,2026-01-02T10:55:14.711688
txn_00931,user_162,23.96,USD,Uber,IN,2025-11-12T00:55:14.711691
txn_00932,user_142,25.48,USD,Netflix,IN,2025-11-20T03:55:14.711694
txn_00933,user_315,34.68,USD,Spotify,GB,2025-12-08T01:55:14.711698
txn_00934,user_346,22.73,USD,Netflix,IN,2026-01-02T13:55:14.711701
txn_00935,user_002,41.36,USD,Local Grocery,IN,2025-11-20T21:55:14.711705
txn_00936,user_486,83.41,USD,TravelHub,US,2025-12-20T05:55:14.711709
txn_00937,user_378,56.97,USD,Electronics Hub,US,2025-11-29T22:55:14.711712
txn_00938,user_005,4722.71,USD,Online Gaming Co,RU,2026-01-04T11:55:14.711715
txn_00939,user_274,56.86,USD,Netflix,IN,2025-12-30T06:55:14.711719
txn_00940,user_100,49.27,USD,McDonalds,US,2025-10-15T01:55:14.711722
txn_00941,user_219,1512.08,USD,AdultWorld,NG,2026-01-04T14:55:14.711725
txn_00942,user_103,44.29,USD,Amazon,IN,2025-10-06T20:55:14.711728
txn_00943,user_189,4560.33,USD,Online Gaming Co,RU,2026-01-05T09:55:14.711731
txn_00944,user_307,97.76,USD,TravelHub,GB,2025-11-25T11:55:14.711734
txn_00945,user_265,85.38,USD,Uber,GB,2025-10-26T09:55:14.711738
txn_00946,user_472,3587.3,USD,Online Gaming Co,NG,2026-01-03T23:55:14.711741
txn_00947,user_088,21.66,USD,TravelHub,US,2025-12-28T18:55:14.711744
txn_00948,user_405,74.82,USD,TravelHub,GB,2026-01-02T21:55:14.711747
txn_00949,user_423,28.45,USD,Spotify,GB,2025-12-24T07:55:14.711752
txn_00950,user_038,44.07,USD,Spotify,GB,2025-12-01T16:55:14.711755
txn_00951,user_326,2066.48,USD,Online Gaming Co,RU,2026-01-04T19:55:14.711758
txn_00952,user_227,39.47,USD,Electronics Hub,US,2025-12-10T08:55:14.711763
txn_00953,user_109,4165.1,USD,LuxuryStore,NG,2026-01-05T01:55:14.711767
txn_00954,user_122,63.89,USD,Amazon,US,2025-11-08T09:55:14.711770
txn_00955,user_147,52.3,USD,Electronics Hub,US,2025-10-08T09:55:14.711773
txn_00956,user_065,81.06,USD,McDonalds,US,2025-10-13T12:55:14.711777
txn_00957,user_471,50.42,USD,TravelHub,US,2025-12-15T04:55:14.711780
txn_00958,user_443,53.72,USD,Netflix,GB,2026-01-02T21:55:14.711783
txn_00959,user_295,52.5,USD,Electronics Hub,US,2025-12-04T16:55:14.711786
txn_00960,user_308,59.29,USD,Software Store,GB,2025-12-31T07:55:14.711790
txn_00961,user_295,55.45,USD,Spotify,US,2025-11-15T05:55:14.711793
txn_00962,user_370,78.9,USD,Uber,GB,2025-12-31T21:55:14.711796
txn_00963,user_158,13.68,USD,Software Store,GB,2025-10-07T00:55:14.711799
txn_00964,user_108,40.21,USD,Electronics Hub,US,2025-11-15T04:55:14.711803
txn_00965,user_018,5.94,USD,TravelHub,IN,2025-12-02T05:55:14.711806
txn_00966,user_124,91.44,USD,Electronics Hub,GB,2025-10-25T17:55:14.711809
txn_00967,user_048,90.2,USD,Uber,GB,2025-10-24T14:55:14.711814
txn_00968,user_186,58.34,USD,Software Store,IN,2025-12-04T15:55:14.711818
txn_00969,user_110,26.92,USD,Starbucks,GB,2025-10-10T03:55:14.711821
txn_00970,user_323,28.83,USD,Netflix,GB,2025-12-10T16:55:14.711824
txn_00971,user_281,79.08,USD,Software Store,US,2025-10-26T13:55:14.711828
txn_00972,user_340,23.3,USD,Software Store,US,2025-11-27T23:55:14.711831
txn_00973,user_371,85.88,USD,Uber,GB,2025-10-12T19:55:14.711834
txn_00974,user_321,3688.64,USD,AdultWorld,CN,2026-01-03T21:55:14.711837
txn_00975,user_270,31.58,USD,McDonalds,GB,2025-12-15T14:55:14.711840
txn_00976,user_022,40.42,USD,Local Grocery,US,2025-12-20T16:55:14.711844
txn_00977,user_050,6.33,USD,Starbucks,IN,2025-12-02T06:55:14.711847
txn_00978,user_301,4459.8,USD,AdultWorld,CN,2026-01-05T00:55:14.711850
txn_00979,user_449,69.03,USD,Software Store,US,2025-12-04T15:55:14.711853
txn_00980,user_105,39.07,USD,Software Store,US,2025-12-04T13:55:14.711857
txn_00981,user_139,94.17,USD,Spotify,US,2025-10-21T11:55:14.711861
txn_00982,user_214,95.23,USD,Spotify,US,2025-10-17T22:55:14.711864
txn_00983,user_405,88.16,USD,Software Store,IN,2025-12-28T02:55:14.711867
txn_00984,user_174,56.68,USD,Software Store,GB,2025-12-13T06:55:14.711871
txn_00985,user_010,27.42,USD,TravelHub,US,2025-11-10T06:55:14.711874
txn_00986,user_369,15.95,USD,Local Grocery,GB,2025-11-05T13:55:14.711877
txn_00987,user_319,58.61,USD,Amazon,US,2025-10-26T16:55:14.711881
txn_00988,user_015,35.86,USD,Amazon,IN,2025-10-08T09:55:14.711885
txn_00989,user_113,17.46,USD,Software Store,GB,2025-10-10T04:55:14.711888
txn_00990,user_417,97.61,USD,Local Grocery,US,2025-10-12T04:55:14.711892
txn_00991,user_331,56.77,USD,TravelHub,GB,2025-11-12T08:55:14.711895
txn_00992,user_444,4918.09,USD,Online Gaming Co,BR,2026-01-04T14:55:14.711898
txn_00993,user_049,42.8,USD,Uber,GB,2025-12-03T06:55:14.711901
txn_00994,user_040,3909.05,USD,AdultWorld,NG,2026-01-04T05:55:14.711904
txn_00995,user_208,46.99,USD,Amazon,GB,2025-11-07T14:55:14.711908
txn_00996,user_256,52.08,USD,Starbucks,GB,2025-11-02T05:55:14.711911
